from_destination_id,to_destination_id,distance_km,duration_minutes_car,duration_minutes_bike,transport_mode
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a569a294b1bf7_0x728bb12ff3356cac,0.79,1,3,car
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a5fb4a278b607_0x1d85349bbef2f8,0.83,1,3,car
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a5fdcdf4da0af_0xa4e182adcb39c2a6,1.74,3,7,car
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a5fe0f3d2588b_0x396c78096c841f43,1.75,3,7,car
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a5fbc53569725_0xd69aa0df496239bf,2.37,4,9,car
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a607be3e2fd29_0x1bf37c8ecf4f712d,2.58,4,10,car
0x2e7a5fcb06b74de1_0x145b490faec18208,0x2e7a607be37b3a4f_0xe1c1cf9f0991f83b,2.58,4,10,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5b42fbd85d49_0xf10854cd34306a04,0.16,0,1,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5b1232407aa5_0x645c50631c5aaaeb,0.86,1,3,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5ae163167d73_0x6a617a11831aaa58,1.04,2,4,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5a971d2ad689_0xb58c9748e70fd9e5,1.23,2,5,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5ae562c68271_0x6f25b33f4def9553,1.72,3,7,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5a92d354fe45_0x153f44f14476f95b,2.37,4,9,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a454daaaaaaab_0xbd04cd9b7d06377c,2.49,4,10,car
0x2e7a5aa458b4665b_0xa4b0fc6ad0ae38c7,0x2e7a5b24dcb1e4d3_0xff78b061825c8f5c,2.55,4,10,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5ae562c68271_0x6f25b33f4def9553,1.13,2,5,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5a971d2ad689_0xb58c9748e70fd9e5,1.2,2,5,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5ae163167d73_0x6a617a11831aaa58,1.35,2,5,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a454daaaaaaab_0xbd04cd9b7d06377c,1.53,2,6,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5b24dcb1e4d3_0xff78b061825c8f5c,1.53,2,6,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5ae4ae699803_0x7055cae2ea463c8b,1.78,3,7,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5a57188d57b7_0xfcd5c7f6119da3c,1.9,3,8,car
0x2e7a5a92d354fe45_0x153f44f14476f95b,0x2e7a5bee2e954a19_0xdc621d403bc167a3,1.92,3,8,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a599ab9fd0ae9_0xa150ac137b590872,0.3,0,1,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a59003444bf1d_0xb30b09d13cb5a322,0.4,1,2,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a590073799c99_0x633824e3938810d8,0.4,1,2,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a590023ccc513_0x8b10b82618e3fcf2,0.89,1,4,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a578c9dd2208f_0x73e16dc9542b08f6,0.94,1,4,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a5846dc4ce3b3_0x2637efb9709d9528,0.95,1,4,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a59006cb45dbb_0x7282ed7fb938ffe8,1.09,2,4,car
0x2e7a584281200f8b_0xeed0884f4b2272a8,0x2e7a590367707cbf_0xfad45fd8288187bf,1.18,2,5,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7a58ab9ee81087_0x66188eaa73980e04,0.21,0,1,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x85df7646908512fd_0xc87721d5464006d6,1.09,2,4,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7a58b14e4c523f_0x757c3e73b793d54f,1.55,2,6,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7a59f6093f7207_0xe43e578bbc94da81,1.56,2,6,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7a594630dfca61_0x18fb4b5e9ee219d5,1.66,2,7,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7a594e991f8d31_0xf4bf9b06399a856d,1.79,3,7,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7af688207b2a05_0x3a91c5f4ffad216,2.29,3,9,car
0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,0x2e7a59c3cc1abab1_0xf1d505f1f9ed1f06,2.73,4,11,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a5fdcdf4da0af_0xa4e182adcb39c2a6,2.63,4,11,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a61fb31d8c03b_0x2d6f018afd93087d,3.01,5,12,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a607a12428539_0x6d099c77543608ee,3.15,5,13,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a61461e6647fb_0x7c1c4419cee7717c,3.44,5,14,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a607be3e2fd29_0x1bf37c8ecf4f712d,3.45,5,14,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a607be37b3a4f_0xe1c1cf9f0991f83b,3.45,5,14,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a5fbc53569725_0xd69aa0df496239bf,3.78,6,15,car
0x2e7a61a211fa698d_0x1582552d652e1c6f,0x2e7a5fcb7208b3f7_0x5f3ba75243827325,4.34,7,17,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58f99013c989_0x2a96db25b8ff4333,0.08,0,0,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a590039cc19ed_0x35925c8a33fa6c61,0.62,1,2,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58f6f407de13_0x90a90e538289feb3,0.8,1,3,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58f6ca78c953_0x866f86d6b7f3839,0.93,1,4,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58e45a83ac1d_0xc2f9de616b8befa9,1.02,2,4,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58e5b7c7b83d_0x4286fc08d286bef9,1.03,2,4,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58f6765d4a33_0x39d891d2e8da95a9,1.05,2,4,car
0x2e7a58f975c66097_0x99331d342ee5862d,0x2e7a58f3cd833c17_0x7b21ad6728ab5cbd,1.1,2,4,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5b003c62a70f_0x8e598a35aef3c3d,0.73,1,3,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5a4086c90b21_0x31b57e738326fcf8,0.74,1,3,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5b4b388d0bf1_0xa31a9a0f73d12879,0.84,1,3,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5b79bf73f533_0xb42e0d5770f534f1,1.02,2,4,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5bc61430c25d_0xc1dcfbbadef4eadd,2.19,3,9,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5ba0bc2354b5_0x779feb4c2fd27f6a,2.42,4,10,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a5a57188d57b7_0xfcd5c7f6119da3c,2.54,4,10,car
0x2e7a5a39b544a4ab_0xd8f5c2d79ac124f3,0x2e7a594c8eacb75d_0x1f16673f72de3643,2.58,4,10,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a5d9bed435109_0x284f5fe8b2b683c9,0.18,0,1,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a6715989aee11_0xaf5f749df4b97d25,0.22,0,1,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a673e71ac8f07_0x1b5a519696a83b3a,0.26,0,1,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a671410281621_0xe6909eeca2a0786e,0.66,1,3,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a6715935954f5_0x497cd56e84384939,0.94,1,4,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,1.21,2,5,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a676f17c5ddcf_0x214f36e86764d441,1.21,2,5,car
0x2e7a670014f6496b_0x1fc9e38f039d38bd,0x2e7a673761f8f0a9_0xedadee7f8e482bc0,1.25,2,5,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a569a294b1bf7_0x728bb12ff3356cac,1.31,2,5,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a5fcb7208b3f7_0x5f3ba75243827325,1.66,2,7,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a607be3e2fd29_0x1bf37c8ecf4f712d,1.67,3,7,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a607be37b3a4f_0xe1c1cf9f0991f83b,1.67,3,7,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a61461e6647fb_0x7c1c4419cee7717c,1.74,3,7,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a5fcb06b74de1_0x145b490faec18208,1.75,3,7,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a607a12428539_0x6d099c77543608ee,1.95,3,8,car
0x2e7a5fe0f3d2588b_0x396c78096c841f43,0x2e7a61fb31d8c03b_0x2d6f018afd93087d,2.07,3,8,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,0.58,1,2,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a61007a446b6b_0x56395dc8f097dc41,0.66,1,3,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a60adba455a61_0xf555018e07c5177a,0.73,1,3,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a6192e95e6b65_0xbbcfdd6b6223dc88,1.13,2,5,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a617541a272d9_0x19578ad2d1490649,1.15,2,5,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a5e6ec08af943_0xa843109615445506,1.19,2,5,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a5dfd81bbd009_0x2f15d94e960d9a38,1.2,2,5,car
0x2e7a60af743ec939_0x9a0ed6d441948799,0x2e7a6726777dd119_0xc0432c06b0e4b486,1.22,2,5,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a57001cf10bfb_0xee1009d8689748ae,0.0,0,0,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a5788ccf98665_0x528f314a0e4136d4,0.04,0,0,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a578f3bee9bbb_0xc30d6c2d869435a6,0.09,0,0,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a574470d37faf_0x56f6847b186ffcb5,0.1,0,0,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a578f83070a4f_0x9d10431ac43ec5ee,0.13,0,1,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a5788c0b3eecf_0xb9611ce0232a9ff8,0.2,0,1,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a57f910b93859_0x15671b7b8a18683d,0.23,0,1,car
0x2e7a57599a1f9397_0xebbf28ee280ce10f,0x2e7a578606f222bb_0xe9c6e305ba6edbf0,0.27,0,1,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7a59ecc6b35b0f_0x2f4ba5e39beb908b,0.28,0,1,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7a588499d7eacd_0x1ef27feac41bea70,0.44,1,2,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7a5988284da345_0xc33261f81fb6ab67,1.0,1,4,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7af743dfe424ab_0xcf7e6dfe1023fcf4,1.15,2,5,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7af70f95a9b5ed_0x9aaf58e14b5f56a1,1.18,2,5,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7a578c9dd2208f_0x73e16dc9542b08f6,1.87,3,7,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7af7dd42170159_0x31debb59a699de6d,2.42,4,10,car
0x2e7a5948c32a00f1_0x893a134c3d2923db,0x2e7a59003444bf1d_0xb30b09d13cb5a322,2.46,4,10,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a594e991f8d31_0xf4bf9b06399a856d,0.3,0,1,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a58b14e4c523f_0x757c3e73b793d54f,0.33,0,1,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a59f6093f7207_0xe43e578bbc94da81,0.41,1,2,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7af688207b2a05_0x3a91c5f4ffad216,1.11,2,4,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a59c3cc1abab1_0xf1d505f1f9ed1f06,1.11,2,4,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a5963f8e1b215_0xf974ba9a214cf23f,1.3,2,5,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a58ab9ee81087_0x66188eaa73980e04,1.62,2,6,car
0x2e7a594630dfca61_0x18fb4b5e9ee219d5,0x2e7a58ab4742e6c5_0x95d9acd0dd2096c8,1.66,2,7,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7af7dd42170159_0x31debb59a699de6d,1.97,3,8,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7af743dfe424ab_0xcf7e6dfe1023fcf4,2.97,4,12,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7af70f95a9b5ed_0x9aaf58e14b5f56a1,3.12,5,12,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x85df7646908512fd_0xc87721d5464006d6,3.45,5,14,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7a59ecc6b35b0f_0x2f4ba5e39beb908b,3.59,5,14,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7a5948c32a00f1_0x893a134c3d2923db,3.84,6,15,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7a588499d7eacd_0x1ef27feac41bea70,3.96,6,16,car
0x2e7af667b2b6e245_0xb4395f84bab885f2,0x2e7a58ab9ee81087_0x66188eaa73980e04,4.4,7,18,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a617541a272d9_0x19578ad2d1490649,0.4,1,2,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a60af743ec939_0x9a0ed6d441948799,1.54,2,6,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a61b2c0b5017b_0xe8d85d93dd5bb7f8,1.59,2,6,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a61bae1998d47_0x6a2b16ade9c2118,2.12,3,8,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a61cca8e07cfd_0xf9f1929b38e2d95,2.12,3,8,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a60adba455a61_0xf555018e07c5177a,2.17,3,9,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a61007a446b6b_0x56395dc8f097dc41,2.19,3,9,car
0x2e7a611002bbedaf_0x8af8074e6ba18796,0x2e7a5e6ec08af943_0xa843109615445506,2.35,4,9,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a5956e7f3579d_0x524803699a23f6a8,0.83,1,3,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a596c66b3193b_0xdba0c5851678fb27,1.03,2,4,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a592b7e65933f_0x91fb804ebdf0b8ec,1.17,2,5,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a59006ffc42bd_0x35394dda6de780aa,1.42,2,6,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a59caa0344af9_0xd30e9b303523c195,1.5,2,6,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a5961b48eb597_0x2b2f0bb981310b49,1.52,2,6,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a59003378287b_0x242a79ba093d0602,1.64,2,7,car
0x2e7a593d6fd68fa3_0x449b8bcb70794d6c,0x2e7a593d32d33327_0xf8f886f090a4b5a4,1.68,3,7,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5d5cee879067_0x52311f15c1d11e49,1.33,2,5,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5f8bc02a426d_0x6f20f51960645012,2.03,3,8,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5c2ad9d7a4f3_0x8daa74761fbdaa9f,2.08,3,8,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5ffdca09a44b_0xea4d3bb8ee7c347f,2.24,3,9,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5d1e30e06541_0x93e7688dc92816ec,2.31,3,9,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5dbaaca2b601_0xa3b2ac186ed63fe1,2.33,4,9,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a591ae2205233_0x72a08b7858c0cb66,2.39,4,10,car
0x2e7a5f7f4ba867bb_0x4bb967532e59a225,0x2e7a5f95115bced7_0xf41a17c883453367,2.43,4,10,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a673e71ac8f07_0x1b5a519696a83b3a,0.8,1,3,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a67242c032585_0x3eb0d472cc26670d,0.82,1,3,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a670014f6496b_0x1fc9e38f039d38bd,0.94,1,4,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a6715989aee11_0xaf5f749df4b97d25,1.01,2,4,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a5d9bed435109_0x284f5fe8b2b683c9,1.02,2,4,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a5d8bffffff9b_0x21f64bc0cecbdbf9,1.03,2,4,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a676327de8105_0xc255e327c88ebdfa,1.04,2,4,car
0x2e7a6715935954f5_0x497cd56e84384939,0x2e7a67f1e2990d9d_0x7ea19e1c36e8174d,1.06,2,4,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a5782135700a9_0x9f5e811571ff616d,0.15,0,1,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a469c40e3085f_0x42df295a65ddd691,0.17,0,1,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a5783c3faddf1_0xc9649eca4dd40f0b,0.22,0,1,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0.47,1,2,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a5782a03a8acb_0x2a5963df355bef87,0.5,1,2,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a5792a320960f_0x1fd821cc4c0f07e2,0.51,1,2,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a5539e9bf6505_0x293c6a037d428c56,0.53,1,2,car
0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0x2e7a57dbda44ceb1_0x15ceaa8cb76585b6,0.57,1,2,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a5700d26f3791_0x2438d479031fe746,0.11,0,0,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a576eea89f16d_0x1dfe6411e397bf68,0.29,0,1,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a57e2083b1b59_0xd58c23699705d0d0,0.35,1,1,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a576ec4adf12f_0x8bc15b7c58c80beb,0.39,1,2,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a572f33b307e7_0xb296c60bc12a009c,0.57,1,2,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a5768fae8f6db_0x72647a45ab4b3e5d,0.59,1,2,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a576c91b42bc9_0x3d6b43545f6606be,0.82,1,3,car
0x2e7a576dd45f6243_0x47c4825dd428cf01,0x2e7a57001e4d0cdb_0x90c47bdaf9aefbc7,0.88,1,4,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a571ee3b91d13_0xf7bb7b4c34b9590f,0.0,0,0,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a5748f4fabd01_0x85a0a7678117e88b,0.01,0,0,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a571edc636189_0x1124e96fbf460566,0.1,0,0,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a5718fb6c5bf7_0x8bea519e87424677,0.43,1,2,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a578745ed84bd_0x734b60db82df9e4e,0.44,1,2,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a57197ec64d59_0x290b8a7ccadf5a14,0.52,1,2,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a571c6efb47ad_0x9f88b30f2819abae,0.56,1,2,car
0x2e7a571ee3a32787_0x5a50baf24635005,0x2e7a57227e76501d_0x3bc0f6b3d4ad6f27,0.56,1,2,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a5732b60f8eeb_0x23624885a2e35be5,0.74,1,3,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a5736496e2537_0xda4315fb3924b2df,1.29,2,5,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a5738b2af3029_0x5abbcaa7fec0c939,1.47,2,6,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a578a1eaa2e47_0x1aee28b81a1d52f3,1.49,2,6,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a57993ff3e691_0x84c4456fc8be7e8c,2.08,3,8,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a57227e76501d_0x3bc0f6b3d4ad6f27,2.16,3,9,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a570071d0dfb5_0x34a94be00497ec93,2.29,3,9,car
0x2e7a572c2b3985f7_0x60ef2c1d302bc5e3,0x2e7a5718fb6c5bf7_0x8bea519e87424677,2.29,3,9,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7a571d672adbe5_0xecc3201a4676f1c9,0.34,1,1,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7a57fbfce555ad_0xee51a31570832a26,0.57,1,2,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7a57ee1b189ee5_0x83a170b2d90c58b8,1.31,2,5,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e69f95af278c5f7_0xa5b9385f8aa7d4ba,1.35,2,5,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7af9b2700a92cf_0x204add1214fabe,1.57,2,6,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7af81e8c091b59_0x519e82906922b3e1,1.6,2,6,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7af803b67cfd8f_0x4e0af9a6784b0876,1.62,2,6,car
0x2e7a570007299641_0xaf5a64634b6a701f,0x2e7af7f8bee8c6fb_0x86e7487f7eae96be,1.82,3,7,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a571c6efb47ad_0x9f88b30f2819abae,0.2,0,1,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a57197ec64d59_0x290b8a7ccadf5a14,0.24,0,1,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a571edc636189_0x1124e96fbf460566,0.37,1,1,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a571ee3a32787_0x5a50baf24635005,0.44,1,2,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a571ee3b91d13_0xf7bb7b4c34b9590f,0.44,1,2,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a5748f4fabd01_0x85a0a7678117e88b,0.44,1,2,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a5718fb6c5bf7_0x8bea519e87424677,0.49,1,2,car
0x2e7a578745ed84bd_0x734b60db82df9e4e,0x2e7a5796dd76a631_0xe42517672992f577,0.59,1,2,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a5782a03a8acb_0x2a5963df355bef87,0.17,0,1,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a5782135700a9_0x9f5e811571ff616d,0.32,0,1,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a469c40e3085f_0x42df295a65ddd691,0.44,1,2,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a5782326aaab1_0xe8adf1fc540bcda3,0.47,1,2,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a576dabe6a4b7_0xb308943da49fcd93,0.48,1,2,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a573eb8fd05a1_0x7eb9cddae411aab9,0.52,1,2,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a5777400730f7_0x2e7cbebd10de7798,0.54,1,2,car
0x2e7a5782abf69cd9_0x2bf72f6d9a1959e1,0x2e7a5783c3faddf1_0xc9649eca4dd40f0b,0.57,1,2,car
0x2e7a571ee3b91d13_0xf7bb7b4c34b9590f,0x2e7a571ee3a32787_0x5a50baf24635005,0.0,0,0,car
0x2e7a571ee3b91d13_0xf7bb7b4c34b9590f,0x2e7a5748f4fabd01_0x85a0a7678117e88b,0.01,0,0,car
0x2e7a571ee3b91d13_0xf7bb7b4c34b9590f,0x2e7a571edc636189_0x1124e96fbf460566,0.1,0,0,car
